customer_id,churn_probability,actual_churn,risk_decile
9138-EFSMO,0.0939,No,4
6906-MPARY,0.0939,No,4
2466-NEJOJ,0.0938,No,4
1389-WNUIB,0.0936,No,4
4822-LPTYJ,0.0934,No,4
8480-PPONV,0.0934,No,4
1834-ABKHQ,0.0934,No,4
5286-YHCVC,0.0934,No,4
9405-GPBBG,0.0933,No,4
6171-ZTVYB,0.0933,No,4
4654-DLAMQ,0.0932,No,4
7446-KQISO,0.0932,No,4
2483-XSSMZ,0.0931,No,4
3397-AVTKU,0.0931,No,4
8467-WYNSR,0.0929,No,4
4355-CVPVS,0.0928,No,4
8387-UGUSU,0.0928,No,4
4163-KIUHY,0.0927,No,4
6752-APNJL,0.0927,No,4
9170-GYZJC,0.0926,Yes,4
7541-YLXCL,0.0926,Yes,4
9518-IMLHK,0.0926,No,4
2054-PJOCK,0.0924,No,4
5327-CNLUQ,0.0923,No,4
4020-KIUDI,0.0921,No,4
5724-BIDBU,0.0921,No,4
5539-HIVAK,0.092,No,4
2243-FNMMI,0.092,No,4
7531-GQHME,0.0917,No,4
0380-ZCSBI,0.0917,No,4
7110-BDTWG,0.0916,No,4
1150-WFARN,0.0915,Yes,4
4830-FAXFM,0.0915,No,4
1708-PBBOA,0.0914,No,4
1136-XGEQU,0.0914,No,4
7666-WKRON,0.0914,Yes,4
5917-HBSDW,0.0912,No,4
6840-RESVB,0.0912,No,4
5393-HJZSM,0.0912,No,4
1741-WTPON,0.0911,No,4
6766-HFKLA,0.091,No,4
5944-UGLLK,0.091,No,4
4011-ARPHK,0.0908,No,4
2599-CZABP,0.0907,No,4
9330-VOFSZ,0.0907,No,4
5397-TUPSH,0.0906,No,4
0887-WBJVH,0.0906,No,4
1150-FTQGN,0.0905,No,4
5018-LXQQG,0.0898,No,4
5593-SUAOO,0.0897,No,4
3617-XLSGQ,0.0895,No,4
7925-PNRGI,0.0891,No,4
4353-HYOJD,0.0891,No,4
7812-FZHPE,0.089,Yes,4
0975-UYDTX,0.0889,No,4
0233-FTHAV,0.0888,No,4
4079-VTGLK,0.0888,No,4
3181-VTHOE,0.0888,No,4
6416-JNVRK,0.0887,No,4
9388-ZEYVT,0.0887,No,4
3144-KMTWZ,0.0887,No,4
1891-QRQSA,0.0887,No,4
8466-PZBLH,0.0887,No,4
8999-XXGNS,0.0886,No,4
7641-TQFHN,0.0886,No,4
4644-PIZRT,0.0883,No,4
2040-OBMLJ,0.0883,No,4
5092-STPKP,0.0881,No,4
0181-RITDD,0.0881,No,4
8788-DOXSU,0.0881,No,4
1353-GHZOS,0.0881,No,4
4881-GQJTW,0.0878,No,4
6559-ILWKJ,0.0878,Yes,4
8573-CGOCC,0.0878,No,4
4853-RULSV,0.0877,Yes,4
1936-UAFEH,0.0877,No,4
2930-UOTMB,0.0877,Yes,4
0607-MVMGC,0.0876,No,4
5498-IBWPI,0.0874,No,4
2200-DSAAL,0.0874,No,4
5229-DTFYB,0.0873,No,4
3865-YIOTT,0.0872,No,4
2323-ARSVR,0.0869,No,4
5574-NXZIU,0.0868,No,4
5651-CRHKQ,0.0867,No,4
5161-XEUVX,0.0866,No,4
8221-EQDGL,0.0865,No,4
4115-UMJFQ,0.0864,No,4
7233-IOQNP,0.0864,No,4
8200-KLNYW,0.0859,No,4
0484-JPBRU,0.0859,No,4
8035-BUYVG,0.0858,Yes,4
2834-JRTUA,0.0858,Yes,4
6728-DKUCO,0.0856,No,4
6838-YAUVY,0.0853,No,4
9640-ZSLDC,0.0851,No,4
3229-USWAR,0.0851,No,4
6937-GCDGQ,0.085,No,4
0727-BNRLG,0.0849,No,4
5537-UXXVS,0.0849,No,4
5777-KJIRB,0.0849,No,4
9586-JGQKH,0.0847,No,4
6784-XYJAE,0.0847,No,4
6734-FQAJX,0.0846,No,4
6048-UWKAL,0.0845,No,4
8929-KSWIH,0.0845,No,4
1352-VHKAJ,0.0845,No,4
4636-OLWOE,0.0844,No,4
1337-BOZWO,0.0843,No,4
0516-QREYC,0.0843,No,4
6341-JVQGF,0.084,No,4
3259-KNMRR,0.084,No,4
7217-JYHOQ,0.0836,No,4
2391-IPLOP,0.0833,No,4
5562-BETPV,0.0833,No,4
7016-NVRIC,0.0833,No,4
4369-NYSCF,0.0832,No,4
8261-GWDBQ,0.0832,No,4
5709-LVOEQ,0.083,No,4
7576-ASEJU,0.0829,No,4
0661-KBKPA,0.0828,No,4
9137-NOQKA,0.0827,No,4
5012-YSPJJ,0.0827,No,4
3363-DTIVD,0.0825,No,4
2239-CFOUJ,0.0825,No,4
7753-USQYQ,0.0824,No,4
5155-AZQPB,0.0823,No,4
0347-UBKUZ,0.082,No,4
5961-VUSRV,0.0818,No,4
1576-PFZIW,0.0818,No,4
7566-DSRLQ,0.0817,No,4
7184-LRUUR,0.0814,No,4
0620-XEFWH,0.0813,No,4
6933-FHBZC,0.0813,No,4
6992-TKNYO,0.0812,No,4
4049-ZPALD,0.0811,No,4
5968-XQIVE,0.0811,No,4
3417-TSCIC,0.0811,No,4
5678-VFNEQ,0.0809,No,4
5061-PBXFW,0.0809,No,4
8319-QBEHW,0.0809,No,4
0835-JKADZ,0.0808,No,4
7432-FFVAR,0.0807,No,4
8963-MQVYN,0.0806,No,4
5863-OOKCL,0.0804,No,4
7691-KGKGP,0.0804,No,4
8869-LIHMK,0.0804,No,4
0080-EMYVY,0.0803,No,4
0623-EJQEG,0.0802,No,4
8947-YRTDV,0.0801,No,4
5989-AXPUC,0.0801,No,4
6620-HVDUJ,0.08,No,4
9092-GDZKO,0.08,No,4
8220-OCUFY,0.08,No,4
1397-XKKWR,0.0799,No,4
0862-PRCBS,0.0796,No,4
2469-DTSGX,0.0795,No,4
0516-UXRMT,0.0795,No,4
5343-SGUBI,0.0794,No,4
6568-POCUI,0.0794,No,4
9481-IEBZY,0.0794,No,4
5032-USPKF,0.0794,No,4
8822-KNBHV,0.0794,No,4
2522-WLNSF,0.0794,No,4
8646-JCOMS,0.0793,No,4
5504-WSIUR,0.0793,No,4
1810-MVMAI,0.0792,No,4
0117-LFRMW,0.0792,Yes,4
4135-FRWKJ,0.0791,No,4
2578-JQPHZ,0.0789,No,4
6999-CHVCF,0.0789,No,4
1334-PDUKM,0.0789,No,4
0068-FIGTF,0.0789,No,4
7159-NOKYQ,0.0786,No,4
5176-LDKUH,0.0785,No,4
2091-MJTFX,0.0784,Yes,4
0907-HQNTS,0.0784,No,4
4776-XSKYQ,0.0783,No,4
2969-WGHQO,0.0783,No,4
9357-UJRUN,0.0782,No,4
2197-OMWGI,0.0781,No,4
1591-MQJTP,0.0779,No,4
4576-CSAJH,0.0779,Yes,4
5306-BVTKJ,0.0778,No,4
3733-UOCWF,0.0778,No,4
0128-MKWSG,0.0778,No,4
8166-ORCHU,0.0778,No,4
7954-MLBUN,0.0777,No,4
0750-EBAIU,0.0777,No,4
1395-OFUWC,0.0777,No,4
4903-CNOZC,0.0776,No,4
3061-BCKYI,0.0775,No,4
7520-HQWJU,0.0775,No,4
4079-ULGFR,0.0775,No,4
4075-WKNIU,0.0774,No,4
0303-UNCIP,0.0773,No,4
5468-BPMMO,0.0773,No,4
1984-GPTEH,0.0771,No,4
1744-JHKYS,0.0771,No,4
5195-KPUNQ,0.0771,No,4
1527-SXDPN,0.077,Yes,4
9480-BQJEI,0.0769,No,4
6050-FFXES,0.0767,No,4
3655-SNQYZ,0.0767,No,4
9619-GSATL,0.0766,No,4
7781-EWARA,0.0765,No,4
1140-UKVZG,0.0765,No,4
5186-PEIZU,0.0765,No,4
9199-PWQVC,0.0765,No,4
8166-ZZTFS,0.0765,Yes,4
3468-DRVQJ,0.0762,No,4
6322-HRPFA,0.0761,No,4
4139-SUGLD,0.0761,Yes,4
5906-CVLHP,0.076,Yes,4
3318-ISQFQ,0.0759,No,4
2129-ALKBS,0.0758,No,4
7107-UBYKY,0.0758,No,4
8085-MSNLK,0.0758,No,4
2789-CZANW,0.0757,No,4
1096-ADRUX,0.0757,No,4
1171-TYKUR,0.0756,No,4
4003-OCTMP,0.0755,No,4
3908-MKIMJ,0.0755,No,4
2038-YSEZE,0.0754,No,4
3275-RHRNE,0.0753,No,4
5546-BYZSM,0.0753,No,4
1577-HKTFG,0.0752,Yes,4
6614-FHDBO,0.0752,No,4
1137-DGOWI,0.0752,No,4
9917-KWRBE,0.0752,No,4
6586-PSJOX,0.0751,No,4
3190-FZATL,0.0751,No,4
2266-SJNAT,0.075,No,4
1237-WIYYZ,0.0749,No,4
9546-KDTRB,0.0749,No,4
0022-TCJCI,0.0747,Yes,4
9691-HKOVS,0.0745,No,4
7696-AMHOD,0.0744,No,4
6663-JOCQO,0.0743,No,4
1488-SYSFC,0.0742,No,4
4378-MYPGO,0.0742,No,4
9495-REDIY,0.0742,No,4
7841-FCRQD,0.0741,No,4
8097-VBQTZ,0.0741,No,4
9577-WJVCQ,0.0741,No,4
2453-SAFNS,0.0738,No,4
4091-TVOCN,0.0738,No,4
6661-EIPZC,0.0736,No,4
8079-XRJRS,0.0736,Yes,4
9411-TPQQV,0.0736,No,4
2330-PQGDQ,0.0736,No,4
1036-GUDCL,0.0735,No,4
8591-TKMZH,0.0735,No,4
0667-NSRGI,0.0734,No,4
9592-ERDKV,0.0734,No,4
5696-CEIQJ,0.0733,No,4
1877-HKBQX,0.0732,No,4
8741-LQOBK,0.0731,No,4
9848-JQJTX,0.073,No,4
5887-IKKYO,0.0728,No,4
4598-ZADCK,0.0728,No,4
3396-DKDEL,0.0728,No,4
9906-NHHVC,0.0727,No,4
9938-ZREHM,0.0727,No,4
9313-CDOGY,0.0727,No,4
7017-VFHAY,0.0725,No,4
4322-RCYMT,0.0723,Yes,4
4445-KWOKW,0.072,No,4
5447-VYTKW,0.0719,No,4
5090-EMGTC,0.0719,No,4
9845-PEEKO,0.0719,No,4
4104-PVRPS,0.0719,No,4
4616-ULAOA,0.0717,No,4
3134-DSHVC,0.0716,No,4
8498-XXGWA,0.0716,No,4
6286-ZHAOK,0.0716,No,4
7997-EASSD,0.0713,No,4
2639-UGMAZ,0.0713,No,4
0725-CXOTM,0.0713,No,4
8097-OMULG,0.0713,No,4
6603-QWSPR,0.0713,No,4
2911-IJORQ,0.0712,No,4
4134-BSXLX,0.0711,No,4
1042-HFUCW,0.0709,No,4
4778-IZARL,0.0709,No,4
3354-OADJP,0.0707,No,4
3882-IYOIJ,0.0706,No,4
8901-UPRHR,0.0706,No,4
6848-YLDFR,0.0705,No,4
1057-FOGLZ,0.0703,No,4
4686-GEFRM,0.0703,No,4
9146-JRIOX,0.0703,No,4
6211-WWLTF,0.0701,No,4
3340-QBBFM,0.0701,No,4
4578-PHJYZ,0.07,No,4
6156-UZDLF,0.07,No,4
4906-ZHGPK,0.0699,No,4
4054-CUMIA,0.0698,No,4
7951-VRDVK,0.0696,No,4
2061-VVFST,0.0696,No,4
4472-LVYGI,0.0696,No,4
6635-MYYYZ,0.0696,Yes,4
0628-CNQRM,0.0695,Yes,4
1345-ZUKID,0.0695,No,4
5499-ECUTN,0.0695,No,4
6778-EICRF,0.0694,No,4
7356-AYNJP,0.0694,No,4
2150-WLKUW,0.0693,No,4
6244-BESBM,0.0692,No,4
3786-WOVKF,0.0691,No,4
2055-BFOCC,0.0691,No,4
5989-OMNJE,0.0691,No,4
7269-JISCY,0.0691,No,4
3387-PLKUI,0.0691,No,4
8738-JOKAR,0.0691,No,4
3011-WQKSZ,0.069,No,4
0993-OSGPT,0.0689,No,4
1474-JUWSM,0.0688,No,4
6505-OZNPG,0.0688,No,4
9063-ZGTUY,0.0685,Yes,4
1552-TKMXS,0.0685,No,4
2277-BKJKN,0.0683,No,4
4981-FLTMF,0.0682,No,4
9933-QRGTX,0.0682,No,4
2868-LLSKM,0.0682,No,4
1222-KJNZD,0.0682,No,4
6878-GGDWG,0.0681,No,4
4884-TVUQF,0.068,No,4
1696-MZVAU,0.068,No,4
4815-TUMEQ,0.068,No,4
1183-CANVH,0.068,No,4
8821-KVZKQ,0.0679,No,4
6598-RFFVI,0.0678,Yes,4
4198-VFOEA,0.0677,No,4
5815-HGGHV,0.0677,No,4
3055-VTCGS,0.0676,No,4
4654-GGUII,0.0675,No,4
3224-DFQNQ,0.0675,No,4
7102-JJVTX,0.0671,No,4
0621-JFHOL,0.067,No,4
3696-XRIEN,0.067,No,4
7445-WMRBW,0.067,No,4
0142-GVYSN,0.0669,No,4
2242-MFOTG,0.0669,No,4
9040-KZVWO,0.0668,No,4
7100-FQPRV,0.0667,No,4
1866-NXPSP,0.0666,No,4
0384-LPITE,0.0665,No,4
0868-VJRDR,0.0665,No,4
8268-YDIXR,0.0665,No,4
6900-RBKER,0.0665,No,4
8865-TNMNX,0.0664,No,4
4522-XRWWI,0.0664,No,4
5998-DZLYR,0.0663,No,4
4623-ZKHLY,0.0663,No,4
2233-TXSIU,0.0663,No,4
8879-ZKJOF,0.0663,No,4
4611-ANLQC,0.0663,No,4
7636-PEPNS,0.0663,No,4
9142-XMYJH,0.0663,No,4
3392-EHMNK,0.0662,No,4
3442-ZHHCC,0.0662,No,4
2484-DGXPZ,0.0657,Yes,4
0983-TATYJ,0.0657,No,4
8879-XUAHX,0.0656,No,4
0635-WKOLD,0.0656,No,4
3441-CGZJH,0.0655,No,4
5975-BAICR,0.0655,No,4
4389-UEFCZ,0.0654,No,4
8405-IGQFX,0.0654,No,4
4366-CTOUZ,0.0653,No,4
6121-TNHBO,0.0651,No,4
7968-QUXNS,0.065,No,4
5376-PCKNB,0.065,No,4
2234-XADUH,0.065,No,4
9289-LBQVU,0.0649,No,4
0679-TDGAK,0.0649,No,4
7691-XVTZH,0.0649,No,4
9938-TKDGL,0.0648,No,4
5278-PNYOX,0.0647,No,4
9702-AIUJO,0.0647,No,4
5829-NVSQN,0.0647,No,4
9625-QNLUX,0.0646,No,4
0076-LVEPS,0.0643,No,4
2927-CVULT,0.0642,No,4
1536-YHDOE,0.0642,No,4
6674-KVJHG,0.064,No,4
8496-DMZUK,0.064,No,4
9412-ARGBX,0.064,Yes,4
8034-RYTVV,0.064,No,4
1051-EQPZR,0.0639,No,4
8246-SHFGA,0.0639,No,4
2321-OMBXY,0.0637,Yes,4
8610-ZIKJJ,0.0637,No,4
6266-QHOJZ,0.0633,No,4
9730-DRTMJ,0.0633,No,4
6250-CGGUN,0.0632,No,4
5985-TBABQ,0.0631,No,4
5913-INRQV,0.0631,No,4
5915-DGNVC,0.063,No,4
2683-JXWQQ,0.0629,No,4
9720-JJJOR,0.0627,No,4
6481-OGDOO,0.0627,Yes,4
5566-SOEZD,0.0627,No,4
9705-ZJBCG,0.0626,No,4
6195-MELTI,0.0626,No,4
6352-GIGGQ,0.0625,No,4
2292-XQWSV,0.0623,No,4
8318-LCNBW,0.0622,No,4
9754-CLVZW,0.0621,No,4
8089-UZWLX,0.0621,No,4
5149-CUZUJ,0.0621,No,4
4508-OEBEY,0.062,No,4
0218-QNVAS,0.062,No,4
8204-TIFGJ,0.0619,No,4
1226-JZNKR,0.0619,No,4
2519-TWKFS,0.0617,No,4
4712-UYOOI,0.0616,No,4
8815-LMFLX,0.0615,No,4
7868-TMWMZ,0.0614,No,4
2592-HODOV,0.0614,No,4
6506-EYCNH,0.0614,No,4
7010-ZMVBF,0.0614,No,4
4223-BKEOR,0.0612,No,4
0373-AIVNJ,0.0612,No,4
9513-DXHDA,0.0611,No,4
2294-SALNE,0.061,No,4
2680-XKKNJ,0.0609,No,4
8457-XIGKN,0.0606,No,4
9742-XOKTS,0.0606,No,4
1832-PEUTS,0.0604,No,4
3585-YNADK,0.0603,No,4
3026-ATZYV,0.0603,No,4
4808-YNLEU,0.0603,No,4
7134-HBPBS,0.0603,No,4
9931-DCEZH,0.0602,No,4
7336-RLLRH,0.06,No,4
1094-BKOSX,0.0598,No,4
7311-MQJCH,0.0598,No,4
4355-HBJHH,0.0598,Yes,4
5442-BXVND,0.0597,No,4
2636-SJDOU,0.0597,No,4
9432-RUVSL,0.0596,No,4
9046-DQMTP,0.0595,No,4
2085-JVGAD,0.0595,No,4
6617-WLBQC,0.0594,No,4
7105-BENQF,0.0594,No,4
2834-JKOOW,0.0594,No,4
6551-ZCOTS,0.0593,No,4
0083-PIVIK,0.0591,No,4
2724-FJDYW,0.0591,No,4
0956-SYCWG,0.0591,No,4
2926-JEJJC,0.0591,No,4
8932-CZHRQ,0.059,No,4
3339-EAQNV,0.0589,No,4
8259-DZLIZ,0.0589,No,4
8311-UEUAB,0.0589,No,4
0930-EHUZA,0.0589,No,4
9894-QMIMJ,0.0589,No,4
8681-ICONS,0.0588,No,3
0813-TAXXS,0.0588,No,3
3605-JISKB,0.0588,No,3
1552-CZCLL,0.0587,No,3
7746-QYVCO,0.0587,No,3
2546-KZAAT,0.0586,No,3
5663-QBGIS,0.0585,No,3
7901-IIDQV,0.0582,No,3
3374-PZLXD,0.0582,No,3
6261-RCVNS,0.0582,Yes,3
9860-LISIZ,0.0581,No,3
9134-WYRVP,0.0581,No,3
0840-DCNZE,0.0581,No,3
4403-BWPAY,0.0581,No,3
5260-UMPWX,0.058,No,3
7838-LAZFO,0.0579,No,3
5161-UBZXI,0.0579,No,3
7581-EBBOU,0.0578,No,3
5820-PTRYM,0.0578,No,3
4667-QONEA,0.0577,No,3
9184-GALIL,0.0576,No,3
8559-CIZFV,0.0575,Yes,3
3324-OIRTO,0.0573,No,3
5602-BVFMK,0.0573,No,3
3658-QQJYD,0.0572,No,3
0254-KCJGT,0.0572,No,3
9867-NNXLC,0.0572,No,3
8174-TBVCF,0.0572,No,3
5985-BEHZK,0.0569,No,3
2348-KCJLT,0.0569,No,3
5857-XRECV,0.0569,No,3
2325-ZUSFD,0.0569,Yes,3
9987-LUTYD,0.0568,No,3
3800-LYTRK,0.0568,No,3
9209-NWPGU,0.0564,No,3
5160-UXJED,0.0564,No,3
1088-CNNKB,0.0564,No,3
0074-HDKDG,0.0564,No,3
4075-JFPGR,0.0563,No,3
0496-AHOOK,0.0563,No,3
7690-KPNCU,0.0563,No,3
6257-DTAYD,0.0562,No,3
5808-TOTXO,0.0562,No,3
9391-TTOYH,0.056,No,3
5203-XEHAX,0.0558,No,3
2798-NYLMZ,0.0558,No,3
1038-ZAGBI,0.0558,Yes,3
5110-CHOPY,0.0558,No,3
4318-RAJVY,0.0558,No,3
5304-EFJLP,0.0557,No,3
6016-LVTJQ,0.0555,No,3
4106-HADHQ,0.0555,Yes,3
0020-INWCK,0.0555,No,3
1915-OAKWD,0.0554,No,3
2958-NHPPS,0.0554,No,3
9500-IWPXQ,0.0554,No,3
1338-CECEE,0.0553,No,3
8707-RMEZH,0.0552,No,3
2812-ENYMO,0.0551,No,3
5222-JCXZT,0.055,No,3
8668-KNZTI,0.055,No,3
6131-IUNXN,0.055,No,3
1032-MAELW,0.0549,No,3
5716-EZXZN,0.0548,No,3
5777-ZPQNC,0.0548,No,3
2890-WFBHU,0.0547,No,3
4622-YNKIJ,0.0545,No,3
3249-VHRIP,0.0545,No,3
0254-WWRKD,0.0545,No,3
5753-QQWPW,0.0544,No,3
5791-KAJFD,0.0543,No,3
1661-CZBAU,0.0543,No,3
8189-DUKMV,0.0543,No,3
1402-PTHGN,0.0543,No,3
8780-RSYYU,0.0542,No,3
2667-WYLWJ,0.0541,Yes,3
3301-VKTGC,0.0541,No,3
0104-PPXDV,0.054,No,3
1162-ECVII,0.054,No,3
3740-RLMVT,0.0539,No,3
2171-UDMFD,0.0539,No,3
6872-HXFNF,0.0538,No,3
8672-OAUPW,0.0538,No,3
3523-BRGUW,0.0538,No,3
5073-RZGBK,0.0537,No,3
7619-PLRLP,0.0537,No,3
4043-MKDTV,0.0537,No,3
5986-WWXDV,0.0537,No,3
4922-CVPDX,0.0537,No,3
0657-DOGUM,0.0536,No,3
0565-IYCGT,0.0536,Yes,3
5681-LLOEI,0.0536,No,3
6869-FGJJC,0.0536,No,3
1534-OULXE,0.0535,No,3
7945-HLKEA,0.0535,No,3
5372-FBKBN,0.0534,No,3
0519-DRGTI,0.0534,No,3
3280-MRDOF,0.0533,No,3
5294-CDGWY,0.0533,Yes,3
7508-KBIMB,0.0533,No,3
2144-ESWKO,0.0532,No,3
2511-MORQY,0.0532,No,3
9670-BPNXF,0.0531,No,3
8869-TORSS,0.0531,Yes,3
8883-GRDWQ,0.0531,No,3
7255-SSFBC,0.053,No,3
0661-WCQNQ,0.053,No,3
8226-BXGES,0.0529,No,3
7711-YIJWC,0.0529,No,3
3259-QMXUN,0.0528,No,3
7029-IJEJK,0.0527,No,3
3623-FQBOX,0.0526,No,3
5825-XJOCM,0.0526,No,3
4942-VZZOM,0.0526,No,3
4560-WQAQW,0.0525,No,3
9052-DHNKM,0.0525,No,3
7234-KMNRQ,0.0525,No,3
3648-GZPHF,0.0525,No,3
6147-CBCRA,0.0524,No,3
7654-YWJUF,0.0523,No,3
9530-GRMJG,0.0523,No,3
9758-MFWGD,0.0523,No,3
2495-TTHBQ,0.0522,No,3
7833-PKIHD,0.0522,No,3
2239-CGBUZ,0.0521,No,3
2775-SEFEE,0.052,No,3
9570-KYEUA,0.052,No,3
0197-PNKNK,0.052,No,3
6481-LXPWL,0.052,No,3
8782-NUUOL,0.052,No,3
4311-QTTAI,0.0519,No,3
2361-UPSND,0.0519,No,3
8984-HPEMB,0.0519,No,3
3489-VSFRD,0.0517,No,3
9139-TWBAS,0.0517,No,3
4057-FKCZK,0.0516,No,3
1866-ZSLJM,0.0516,No,3
5387-ASZNZ,0.0515,No,3
8383-SGHJU,0.0515,No,3
3043-SUDUA,0.0514,No,3
5524-KHNJP,0.0514,No,3
9766-HGEDE,0.0514,No,3
2405-LBMUW,0.0513,No,3
9967-ATRFS,0.0512,No,3
4697-LUPSU,0.0512,No,3
8680-CGLTP,0.0512,No,3
8853-TZDGH,0.051,No,3
8313-AFGBW,0.0509,No,3
1936-CZAKF,0.0509,No,3
4957-TIALW,0.0508,No,3
0230-UBYPQ,0.0508,No,3
4933-IKULF,0.0508,No,3
8406-LNMHF,0.0508,No,3
6174-NRBTZ,0.0507,No,3
9207-ZPANB,0.0506,No,3
9711-FJTBX,0.0505,No,3
5844-QVTAT,0.0505,No,3
4086-ATNFV,0.0505,No,3
3474-BAFSJ,0.0504,No,3
5671-RQRLP,0.0503,No,3
9127-QRZMH,0.0503,No,3
7247-XOZPB,0.0503,No,3
7542-CYDDM,0.0503,No,3
9715-WZCLW,0.0502,No,3
6979-TNDEU,0.05,No,3
1064-FBXNK,0.05,No,3
1991-VOPLL,0.05,No,3
0253-ZTEOB,0.05,No,3
2120-SMPEX,0.05,No,3
5204-HMGYF,0.0499,No,3
1492-KGETH,0.0499,No,3
3137-NYQQI,0.0498,No,3
5701-GUXDC,0.0497,No,3
3407-JMJQQ,0.0496,No,3
8745-PVESG,0.0495,No,3
7032-LMBHI,0.0493,No,3
3486-KHMLI,0.0493,No,3
6509-TSGWN,0.0492,No,3
6194-HBGQN,0.0492,No,3
4702-HDRKD,0.0491,No,3
2550-AEVRU,0.0491,No,3
7771-ZONAT,0.0491,No,3
8152-VETUR,0.049,No,3
3926-YZVVX,0.0489,No,3
1038-RQOST,0.0489,No,3
0572-ZJKLT,0.0489,No,3
6933-VLYFX,0.0488,No,3
4877-TSOFF,0.0488,No,3
3823-KYNQY,0.0488,No,3
0305-SQECB,0.0487,No,3
8510-TMWYB,0.0487,No,3
7191-ADRGF,0.0486,No,3
3034-ZBEQN,0.0486,Yes,3
2361-FJWNO,0.0485,No,3
1429-UYJSV,0.0485,No,3
1218-VKFPE,0.0485,Yes,3
1301-LOPVR,0.0484,No,3
6202-JVYEU,0.0484,No,3
1498-DQNRX,0.0484,No,3
4018-KJYUY,0.0483,No,3
2164-SOQXL,0.0481,No,3
6870-ECSHE,0.0481,No,3
3530-VWVGU,0.0481,No,3
4670-TABXH,0.048,No,3
8309-PPCED,0.048,No,3
0980-FEXWF,0.048,No,3
3205-MXZRA,0.0479,No,3
7025-WCBNE,0.0479,No,3
6461-PPAXN,0.0479,No,3
8469-SNFFH,0.0479,No,3
9531-NSBMR,0.0478,No,3
8777-PVYGU,0.0476,No,3
2225-ZRGSG,0.0476,Yes,3
9959-WOFKT,0.0475,No,3
9880-TDQAC,0.0475,No,3
4547-FZJWE,0.0475,No,3
3423-HHXAO,0.0475,No,3
4565-EVZMJ,0.0474,No,3
0536-BGFMZ,0.0472,No,3
3115-JPJDD,0.0472,No,3
3146-JTQHR,0.0471,No,3
1680-VDCWW,0.0471,No,3
7325-ENZFI,0.0471,No,3
6754-LZUKA,0.047,No,3
7876-AEHIG,0.047,No,3
5049-MUBWG,0.047,No,3
0687-ZVTHB,0.0466,Yes,3
2205-LPVGL,0.0466,No,3
5062-CJJKH,0.0466,No,3
9522-ZSINC,0.0465,No,3
0756-MPZRL,0.0465,No,3
4342-HFXWS,0.0465,No,3
4304-XUMGI,0.0464,No,3
7244-QWYHG,0.0464,No,3
2541-YGPKE,0.0464,No,3
1179-INLAT,0.0464,No,3
2091-GPPIQ,0.0463,No,3
7762-ONLJY,0.0462,No,3
4890-VMUAV,0.0458,No,3
9386-LDCZR,0.0457,No,3
6967-PEJLL,0.0456,No,3
2967-MXRAV,0.0456,No,3
4404-HIBDJ,0.0455,Yes,3
8608-OZTLB,0.0455,No,3
0872-CASZJ,0.0454,No,3
3957-HHLMR,0.0453,No,3
0357-NVCRI,0.0453,No,3
5954-BDFSG,0.0453,No,3
6047-SUHPR,0.0452,No,3
8232-CTLKO,0.0452,No,3
2316-ESMLS,0.0452,No,3
1752-OZXFY,0.0451,No,3
0023-UYUPN,0.0451,No,3
7816-VGHTO,0.045,No,3
4203-QGNZA,0.045,No,3
7471-MQPOS,0.045,No,3
6440-DKQGE,0.0449,No,3
6161-ERDGD,0.0449,No,3
7047-YXDMZ,0.0447,No,3
9442-JTWDL,0.0447,No,3
0829-DDVLK,0.0446,No,3
4393-OBCRR,0.0445,No,3
4227-OJHAL,0.0443,No,3
2428-HYUNX,0.0442,No,3
7995-ZHHNZ,0.0442,No,3
4973-RLZVI,0.0442,No,3
1545-JFUML,0.0442,No,3
9251-WNSOD,0.0441,No,3
0866-QLSIR,0.0441,Yes,3
5795-BKOYE,0.0441,No,3
9498-FIMXL,0.044,No,3
8348-JLBUG,0.044,No,3
1303-SRDOK,0.0439,No,3
0707-HOVVN,0.0439,No,3
5762-TJXGK,0.0438,No,3
1623-NLDOT,0.0438,Yes,3
0967-BMLBD,0.0438,No,3
2073-QBVBI,0.0438,No,3
0670-ANMUU,0.0438,No,3
8075-GXIUB,0.0437,No,3
7153-CHRBV,0.0437,No,3
5003-OKNNK,0.0437,No,3
5995-WWKKG,0.0437,No,3
7353-YOWFP,0.0436,No,3
4114-QMKVN,0.0436,No,3
1952-DVVSW,0.0436,No,3
6670-MFRPK,0.0435,No,3
0979-MOZQI,0.0434,No,3
2690-DVRVK,0.0434,No,3
6295-OSINB,0.0434,No,3
3082-WQRVY,0.0433,No,3
5321-NTRKC,0.0432,No,3
4803-LBYPN,0.043,No,3
0412-UCCNP,0.043,No,3
8883-ANODQ,0.043,No,3
2676-SSLTO,0.043,No,3
7758-UJWYS,0.0429,No,3
9575-IWCAZ,0.0429,No,3
9924-JPRMC,0.0428,No,3
4039-PIMHX,0.0427,No,3
9313-QOLTZ,0.0425,No,3
7407-SUJIZ,0.0425,No,3
6252-DFGTK,0.0424,No,3
9746-YKGXB,0.0424,No,3
0487-VVUVK,0.0424,No,3
1154-HYWWO,0.0423,No,3
5453-YBTWV,0.0423,No,3
2907-ILJBN,0.0422,No,3
4537-CIBHB,0.0422,No,3
5312-TSZVC,0.0422,No,3
2351-RRBUE,0.0422,No,3
8184-WMOFI,0.0422,No,3
5792-JALQC,0.0422,No,3
4549-ZDQYY,0.0421,No,3
